seed,day,side,iv_percentile,ret_20d,trend,vol,base_hl,h3a_hl
42,2023-05-30,call,0.2623504400253296,0.00915214297883793,chop,low,-74.0129574333673,-74.0129574333673
42,2023-05-31,call,0.39350426197052,0.015224384263361701,chop,mid,-496.17611909800996,-496.17611909800996
42,2023-06-01,call,0.22940170764923096,0.03166277216687363,bull,low,3403.4012827713327,3275.1839852125063
42,2023-06-02,call,0.5023504495620728,0.05440114658339823,bull,mid,1738.6774721424501,187.7365128200497
42,2023-06-05,call,0.22431623935699463,0.03343271023291905,bull,low,-30.633130025001805,-417.3866725678574
42,2023-06-06,put,0.15333333611488342,0.03520868073177219,bull,low,-894.3857406702135,-894.3857406702135
42,2023-06-07,put,0.016025641933083534,0.03599927171208339,bull,low,-310.32784902715537,-310.32784902715537
42,2023-06-08,call,0.1596153825521469,0.03784293345580214,bull,low,1764.8947070912786,1219.1547969440119
42,2023-06-09,call,0.08500000089406967,0.041024113743065804,bull,low,-40.25149807534539,-56.33972721804793
42,2023-06-12,put,0.12094017118215561,0.052283666961698394,bull,low,-151.51536728020073,-314.752089903688
42,2023-06-13,call,0.5963675379753113,0.056259987283966195,bull,mid,731.9338752964183,677.1709382904797
42,2023-06-14,put,0.9262820482254028,0.06391411935599245,bull,high,-129.2529588160186,-129.2529588160186
42,2023-06-15,put,0.30529913306236267,0.06435828073339334,bull,low,-518.1341615881896,-943.1585904558655
42,2023-06-16,put,0.3379487097263336,0.050485487774665216,bull,mid,71.89903798520473,-86.19270136452262
42,2023-06-20,put,0.14790597558021545,0.047013695231597596,bull,low,534.4160696357553,419.9126105478669
42,2023-06-21,put,0.43811964988708496,0.04125026832351475,bull,mid,-271.37283806844414,8.93728268690084
42,2023-06-22,put,0.19794872403144836,0.056819031493233085,bull,low,-396.8298678395844,-272.9084689771869
42,2023-06-23,put,0.03311965987086296,0.056644626050695646,bull,low,-87.60578193766736,7.30302205349467
42,2023-06-26,call,0.10068376362323761,0.04295312037039256,bull,low,-124.5022744240055,-124.5022744240055
42,2023-06-27,call,0.1873931586742401,0.04116755964908525,bull,low,2757.5089354949746,3197.3017126001046
42,2023-06-28,call,0.12901709973812103,0.04085155761425008,bull,low,476.08991291530435,361.1050001955777
42,2023-06-29,put,0.2979487180709839,0.05143767217630835,bull,low,14.112758707095963,14.112758707095963
42,2023-06-30,put,0.3841452896595001,0.05426248229000352,bull,mid,-525.994882536714,-569.7969267345811
42,2023-07-03,call,0.0001709401694824919,0.04049588127996784,bull,low,27.408816701131553,27.408816701131553
42,2023-07-05,call,0.018034188076853752,0.04038567725149966,bull,low,-125.09205112796973,-125.09205112796973
42,2023-07-06,call,0.4426923096179962,0.02983945709089797,bull,mid,98.76400875234624,98.76400875234624
42,2023-07-07,call,0.030512820929288864,0.030748393688166953,bull,low,1967.8590916683343,1801.2630679032477
42,2023-08-29,put,0.5220085382461548,-0.01724638979506654,chop,mid,-714.1533189560104,-32.15088096496914
42,2023-09-25,call,0.8317948579788208,-0.015438152052518195,chop,high,607.6335890149527,490.3356991402859
42,2023-09-28,put,0.8958974480628967,-0.047812470931133944,bear,high,-64.69836616240711,-174.02786862632576
42,2023-10-03,put,0.9124786257743835,-0.05924148482880709,bear,high,537.0885605876148,693.542449747771
42,2023-10-04,put,0.8285897374153137,-0.04520027052084219,bear,high,-337.5467310186762,-3.822864207510765
42,2023-10-05,call,0.8006410002708435,-0.04342092848766943,bear,high,-518.7680736222673,-603.6670392118162
42,2023-10-06,call,0.8462820649147034,-0.03366988261525927,bear,high,3316.460022832204,3316.460022832204
42,2023-10-09,call,0.7636324763298035,-0.0339230409304605,bear,high,-408.54659596871164,-408.54659596871164
42,2023-10-10,call,0.6511538624763489,-0.023153605830647517,bear,mid,431.2954880427516,431.2954880427516
42,2023-10-11,call,0.7363675236701965,-0.020269287161292504,bear,high,-150.752091599244,-150.752091599244
42,2023-10-12,call,0.610897421836853,-0.034590448117657324,bear,mid,46.97447526178928,-8.022043170214992
42,2023-10-13,call,0.8309829235076904,-0.027415821227543935,bear,high,-891.1596988297191,-891.1596988297191
42,2023-10-16,call,0.6474786400794983,-0.018333565356409842,chop,mid,-235.53612667559224,-235.53612667559224
42,2023-10-17,call,0.6481196284294128,-0.015912451138580752,chop,mid,2205.768227732412,1559.516140498161
42,2023-10-18,put,0.8101282119750977,-0.020066198235773824,bear,high,699.4027333659457,699.4027333659457
42,2023-10-23,call,0.8275641202926636,-0.027597750679568822,bear,high,,
42,2023-10-24,call,0.6148290634155273,-0.006095463617920904,chop,mid,-282.3828716389065,-282.3828716389065
42,2023-10-25,call,0.8452136516571045,-0.02052532095669435,bear,high,,
42,2023-10-26,call,0.8820512890815735,-0.037899545503179755,bear,high,-637.4064529827256,-637.4064529827256
42,2023-10-27,put,0.8182478547096252,-0.03982858994714544,bear,high,2836.758085734099,523.1489316813647
42,2023-10-30,put,0.7234188318252563,-0.028386937298285453,bear,high,-198.47988597076414,-394.71096326245726
42,2023-10-31,call,0.46756410598754883,-0.008732261854388135,chop,mid,183.54103717114353,293.12638693635995
42,2023-11-01,call,0.9908546805381775,-0.006100449852472822,chop,high,-254.11816781014204,-341.913074426353
42,2023-11-02,put,0.27205127477645874,0.014022192215111806,chop,low,,
42,2023-11-03,call,0.2709401845932007,0.011657679281504185,chop,low,,
42,2023-11-06,call,0.11170940101146698,0.007122017597471997,chop,low,-291.48995803296566,-291.48995803296566
42,2023-11-07,put,0.08247863501310349,0.004629895173483556,chop,low,580.0022011607399,-277.23022668509054
42,2023-11-08,call,0.1989743560552597,0.0014119904953389106,chop,low,-155.6729179143519,-155.6729179143519
42,2023-11-09,call,0.2523076832294464,-0.0004644265366884337,chop,low,125.79047156000615,125.79047156000615
42,2023-11-10,put,0.24085469543933868,0.020227154059061947,bull,low,-754.5096841982144,-754.5096841982144
42,2023-11-13,call,0.21388888359069824,0.008964004455698005,chop,low,909.9379248355957,909.9379248355957
42,2023-11-14,put,0.2738461494445801,0.028092970926004712,bull,low,-210.61441590459447,-376.67592827150366
42,2023-11-15,call,0.21888889372348785,0.04405137240356072,bull,low,-268.350515807143,-268.350515807143
42,2023-11-16,put,0.2527777850627899,0.0539674301824864,bull,low,-546.3425327646321,-546.3425327646321
42,2023-11-17,call,0.08914530277252197,0.06874026299963543,bull,low,486.6063856858625,486.6063856858625
42,2023-11-20,call,0.0028205127455294132,0.0783737709271366,bull,low,-131.6761459160951,-131.6761459160951
42,2023-11-21,call,0.06888888776302338,0.06852778732560827,bull,low,618.8466779462827,618.8466779462827
42,2023-11-22,call,0.06354700773954391,0.08819005583976991,bull,low,1062.7903076569921,1062.7903076569921
42,2023-11-24,call,0.0005555555690079927,0.10216327556862148,bull,low,23.93936064721845,23.93936064721845
42,2023-11-27,call,0.00931623950600624,0.10503363038146785,bull,low,-183.45418838163215,-183.45418838163215
42,2023-11-28,call,0.02230769209563732,0.09307069945829949,bull,low,1168.5941784394795,15.653477978341412
42,2023-11-29,call,0.19905982911586761,0.085206338607557,bull,low,-385.5790180688809,-385.5790180688809
42,2023-11-30,call,0.2813247740268707,0.0782115390514937,bull,low,-661.315949810048,-378.4192708854874
42,2023-12-01,call,0.4077777862548828,0.06386349109301626,bull,mid,1586.3155557566115,1411.0358702335848
42,2023-12-04,put,0.18115384876728058,0.04848890918310933,bull,low,-76.58975933858663,-400.32362131967017
42,2023-12-05,put,0.10602564364671707,0.046080247691064,bull,low,1739.4544587689693,1493.2633884609886
42,2023-12-06,put,0.1673504263162613,0.03917274327956677,bull,low,910.3073996162443,910.3073996162443
42,2023-12-07,put,0.10730769485235214,0.046130714719209376,bull,low,-488.3850336868659,-521.4746394673091
42,2023-12-08,call,0.20252136886119843,0.05889916571399634,bull,low,-788.7871973788303,-788.7871973788303
42,2023-12-11,call,0.04482905939221382,0.046876167658161716,bull,low,-250.1297142220126,-298.76846509491577
42,2023-12-12,call,0.08833333104848862,0.05270090135838523,bull,low,-210.27613076170826,-210.27613076170826
42,2023-12-15,call,0.17145298421382904,0.045825265114463276,bull,low,,
42,2023-12-18,call,0.026410255581140518,0.050207026724059745,bull,low,266.92354799213126,266.92354799213126
42,2023-12-19,call,0.03769230842590332,0.04843277281362135,bull,low,210.52930085668294,26.28779422595764
42,2023-12-20,call,0.05226495862007141,0.03515103443717371,bull,low,-139.26003633959576,-226.7837138638936
42,2023-12-22,call,0.3348717987537384,0.043049858518502404,bull,mid,-444.30960500758624,-417.6054516978886
42,2023-12-26,put,0.07854700833559036,0.04923904492777198,bull,low,44.49293809004223,16.431045321165378
42,2023-12-27,call,0.13414530456066132,0.050108798517441766,bull,low,-279.8649297492136,-254.5113482824978
42,2023-12-28,put,0.13722221553325653,0.0513047586608506,bull,low,-116.65706196583616,285.08216592290745
42,2024-01-02,put,0.23358973860740662,0.032505246292764856,bull,low,-398.51816100746424,-101.80882226316943
42,2024-01-03,call,0.5552991628646851,0.02948288955077527,bull,mid,-797.9119175068153,-797.9119175068153
42,2024-01-04,call,0.40756410360336304,0.026653093838592712,bull,mid,-550.802588753101,-550.802588753101
42,2024-01-05,call,0.5794444680213928,0.03215583890434548,bull,mid,-397.36741382074933,-447.1738551037567
42,2024-01-08,put,0.32141026854515076,0.03872702647884374,bull,low,-313.4753796866606,-116.41866464466875
42,2024-01-09,call,0.3149145245552063,0.033100973391926525,bull,low,1363.612890199206,1363.612890199206
42,2024-01-10,call,0.32226496934890747,0.03445031138530208,bull,low,539.1493378797841,539.1493378797841
42,2024-01-12,put,0.6123076677322388,0.016316253572301154,chop,mid,-153.20564513501927,222.55019194629645
42,2024-01-16,call,0.6021367311477661,0.009698246179077552,chop,mid,-880.7338623251444,-696.0987373368445
42,2024-01-17,call,0.5674359202384949,0.005083742839388172,chop,mid,-501.66786242344165,-501.66786242344165
42,2024-01-18,put,0.4824359118938446,0.008435747826196938,chop,mid,-500.48532565617904,496.71259017968157
42,2024-01-19,put,0.7050854563713074,0.01478890370855046,chop,high,-901.8943311625637,-955.9263507382838
42,2024-01-23,put,0.2964102625846863,0.024547501542907524,bull,low,,
42,2024-01-24,put,0.2839743494987488,0.02394661798972053,bull,low,-286.6573592453671,-59.72657316255197
42,2024-01-25,call,0.48055556416511536,0.025154242775825564,bull,mid,-24.02689148326859,-717.8899326229397
42,2024-01-26,call,0.5132478475570679,0.022492420282279157,bull,mid,-211.14309720435762,-205.68590319643445
42,2024-01-29,call,0.20175214111804962,0.0300953989448427,bull,low,542.626909200298,314.8933691310663
42,2024-01-30,call,0.37850427627563477,0.031945634795072175,bull,mid,-98.96693861616025,-130.56284660345824
42,2024-02-01,put,0.817307710647583,0.04289829193371819,bull,high,-623.6673918420925,-623.6673918420925
42,2024-02-02,call,0.7481623888015747,0.05721901187709233,bull,high,2424.024561207596,2424.024561207596
42,2024-02-08,call,0.3436324894428253,0.0452453394393737,bull,mid,-121.89091648988887,13.692020698989626
42,2024-02-09,call,0.2790170907974243,0.05137763608484014,bull,low,-288.19076928679704,226.8156566685246
42,2024-02-12,put,0.08423076570034027,0.05004035006292917,bull,low,-886.5381009221187,-886.5381009221187
42,2024-02-14,call,0.6519230604171753,0.05514243511289285,bull,mid,-354.2156784404956,-354.2156784404956
42,2024-02-27,put,0.28619658946990967,0.030717720825470085,bull,low,334.2162973819176,334.2162973819176
42,2024-03-25,call,0.003076923079788685,0.029585191819438972,bull,low,-44.924277775074636,-124.98423499037037
42,2024-06-10,put,0.2839743494987488,0.026545181576548504,bull,low,,
42,2024-06-24,put,0.23713675141334534,0.03428031273667376,bull,low,1619.8237834553374,1619.8237834553374
42,2024-06-28,put,0.5035470128059387,0.042586470645529007,bull,mid,2767.6471864432556,2767.6471864432556
42,2024-07-01,put,0.5525640845298767,0.036835157509171434,bull,mid,-340.2068431581929,-372.87568593163047
42,2024-07-02,put,0.18931624293327332,0.04286725650315559,bull,low,201.00215618490301,201.00215618490301
42,2024-07-03,call,4.273504237062298e-05,0.04622226758449677,bull,low,946.487012537951,826.3086783908125
42,2024-07-05,call,0.07837606966495514,0.03979535418892555,bull,low,791.9360149062906,1177.4533471260972
42,2024-07-11,put,0.6725213527679443,0.03900807506217663,bull,high,397.17434349395336,397.17434349395336
42,2024-07-12,put,0.3837606906890869,0.03593155683121996,bull,mid,-306.7869821372548,-306.7869821372548
42,2024-07-15,put,0.584871768951416,0.03676734507556856,bull,mid,1633.6334232446004,735.3066734322142
42,2024-07-19,put,0.9137606620788574,0.006079532787813813,chop,high,-445.8994895156123,-445.8994895156123
42,2024-07-22,put,0.7731623649597168,0.017614514462337638,chop,high,-71.92990198652798,1844.5467911005487
42,2024-07-23,put,0.40051281452178955,0.01969928040918134,chop,mid,1765.493822584715,-17.681849242636453
42,2024-07-24,put,0.846623957157135,-0.007688595432908452,chop,high,989.0043805248564,629.5580802162899
42,2024-07-25,put,0.9546154141426086,-0.014472649084347977,chop,high,30.503914085651658,287.39142707205593
42,2024-07-26,put,0.926153838634491,-0.004120683679611825,chop,high,-988.4830620879932,-950.5612037925473
42,2024-07-30,put,0.8910683989524841,-0.007144031418394259,chop,high,1208.8027587747201,1006.7808837747201
42,2024-07-31,put,0.979401707649231,0.002118244126274149,chop,high,214.24747985147243,127.17270375739919
42,2024-08-01,put,0.8972649574279785,-0.015991935381885924,chop,high,4255.638821765504,4255.638821765504
42,2024-08-06,put,0.9562820792198181,-0.0609966436695879,bear,high,-645.7270527644345,353.4320399017384
42,2024-08-07,put,0.8987179398536682,-0.07665036978650719,bear,high,1581.581402249978,1581.581402249978
42,2024-08-08,put,0.9330769181251526,-0.04778793700127648,bear,high,186.98833754019995,186.98833754019995
42,2024-08-09,put,0.8710256218910217,-0.048426529532953566,bear,high,-76.09959850611088,126.55444305094402
42,2024-08-13,put,0.692307710647583,-0.041181743113438696,bear,high,-634.7446144849739,-364.4944188950414
42,2024-08-16,put,0.5722649693489075,0.008807188147620826,chop,mid,-486.474056843502,-486.474056843502
42,2024-08-23,put,0.7223504185676575,0.031834358761134274,bull,high,1948.3448284453768,-28.369246656303375
42,2024-08-29,put,0.5073504447937012,0.026766322058761505,bull,mid,-768.6218433108679,-218.14849313963364
42,2024-09-04,put,0.7008547186851501,0.0538024291096002,bull,high,513.9432528667703,295.3969451049545
42,2024-09-05,put,0.6257265210151672,0.058046108501675464,bull,mid,4204.68799617103,4123.822546222716
42,2024-09-10,put,0.7147436141967773,0.028100923850612247,bull,high,-82.53816051060403,253.23608115012556
42,2024-09-13,put,0.5493162274360657,0.014911020985480361,chop,mid,321.3012897694676,-78.6064447397045
42,2024-09-17,call,0.3221367597579956,0.005032527748451976,chop,low,-868.8285837631572,-868.8285837631572
42,2024-09-23,call,0.19055555760860443,0.015079944118111754,chop,low,-789.7685150090418,-251.43422010176994
42,2024-09-27,put,0.07999999821186066,0.025873660720671765,bull,low,580.1327563816114,580.1327563816114
42,2024-09-30,call,0.19833333790302277,0.020180769830138612,bull,low,-358.961141043187,-489.8550479601864
42,2024-10-09,call,0.17405982315540314,0.043261566948436414,bull,low,267.5554828206181,267.5554828206181
42,2024-10-10,call,0.14585469663143158,0.032746172496288306,bull,low,602.4328257787998,602.4328257787998
42,2024-10-14,put,0.0016666667070239782,0.04026724128750114,bull,low,-643.3961717575568,-643.3961717575568
42,2024-10-21,put,0.01585470139980316,0.02387439535802849,bull,low,1521.374556634899,3041.115112086565
42,2024-10-23,call,0.17854700982570648,0.01304222472675809,chop,low,-485.338629394431,-944.5561361915279
42,2024-10-24,call,0.310384601354599,0.01126987111194655,chop,low,-446.2927630464107,-446.2927630464107
42,2024-10-28,call,0.25427350401878357,0.011046846684210188,chop,low,-892.0540685281316,-892.0540685281316
42,2024-11-05,call,0.4994871914386749,0.005630628672385507,chop,mid,788.5828022593174,788.5828022593174
42,2024-11-07,call,0.7679060101509094,0.033363493400827116,bull,high,169.87363891456977,16.02510103043552
42,2024-11-08,call,0.05205128341913223,0.03124897891798839,bull,low,400.6735193251,992.7398228748137
42,2024-11-12,put,0.14329059422016144,0.02858606328432911,bull,low,349.2527626984151,349.2527626984151
42,2024-11-13,put,0.07444444298744202,0.024757245824867935,bull,low,,
42,2024-11-14,call,0.28940171003341675,0.0185346864150866,chop,low,-895.3242560572443,-895.3242560572443
42,2024-11-15,put,0.4211965799331665,0.0008918035917686584,chop,mid,1288.4199264029216,1288.4199264029216
42,2024-11-18,call,0.2050427347421646,0.006741500107604326,chop,low,655.2540834475309,561.6000001955778
42,2024-11-19,call,0.3844444453716278,0.01106802322302336,chop,mid,1246.3795410873258,1739.7557362470234
42,2024-11-20,call,0.576025664806366,0.020567166702026185,bull,mid,-175.61107010809127,-229.44719484839533
42,2024-11-26,put,0.04683760553598404,0.03187095314647692,bull,low,-641.2068448442726,-467.0236611479902
42,2024-11-27,put,0.1395726501941681,0.03125542599077513,bull,low,1790.7124122895152,1790.7124122895152
42,2024-11-29,call,4.273504237062298e-05,0.05800697142696842,bull,low,977.4811030203495,929.7945080896791
42,2024-12-02,put,0.009700854308903217,0.05559114801088594,bull,low,-613.4810366011756,-613.4810366011756
42,2024-12-03,put,0.016623931005597115,0.05880818949675004,bull,low,-59.69640529204134,-232.5153228261906
42,2024-12-04,put,0.04252136871218681,0.05242198347936311,bull,low,-463.4030198309677,-506.2724107873014
42,2024-12-05,put,0.04521367698907852,0.024992408650764242,bull,low,-134.38537267347175,-134.38537267347175
42,2024-12-06,put,0.08811965584754944,0.019360066430944123,chop,low,1012.089791364013,892.6115130258962
42,2024-12-09,put,0.023589743301272392,0.009665444867275275,chop,low,2386.8270749580115,2386.8270749580115
42,2024-12-10,put,0.03670940175652504,0.005453412797031154,chop,low,430.312868147917,289.93320152186914
42,2024-12-11,put,0.020811965689063072,0.01671406942972964,chop,low,-197.13276701155854,-197.13276701155854
42,2024-12-12,put,0.02756410278379917,0.010811812987203906,chop,low,226.21079863749097,226.21079863749097
42,2024-12-13,put,0.18717949092388153,0.016988949115509078,chop,low,-100.72866104626863,-78.79506240074986
42,2024-12-16,call,0.04858974367380142,0.03487882788875152,bull,low,751.9185548761708,751.9185548761708
42,2024-12-17,put,0.11760684102773666,0.026476650973406457,bull,low,338.87376519097495,338.87376519097495
42,2024-12-18,put,0.9014530181884766,-0.007882214728230141,chop,high,319.48635021427816,319.48635021427816
42,2024-12-19,put,0.9750000238418579,-0.00857891810310596,chop,high,1236.7880676437878,663.6844552344687
42,2024-12-20,call,0.9536324739456177,-0.002635967507665704,chop,high,4086.1861880105625,4086.1861880105625
42,2024-12-23,put,0.8488888740539551,0.0006651854979506933,chop,high,-544.0738507527057,-544.0738507527057
42,2024-12-24,put,0.0060256412252783775,0.008638500789190262,chop,low,-385.8478439076916,82.08430270262465
42,2024-12-26,call,0.3750854730606079,0.0027156130309564652,chop,mid,200.14972514802787,419.12430108018185
42,2024-12-27,put,0.8588888645172119,-0.004412608023044995,chop,high,1852.4312115114062,2090.6927304143273
42,2024-12-30,put,0.892350435256958,-0.02099398254257867,bear,high,-1268.2235382445729,-1167.9279367665831
42,2024-12-31,put,0.9632905721664429,-0.026934551371947113,bear,high,706.6199989667671,706.6199989667671
42,2025-01-03,put,0.7895299196243286,-0.02371747370704025,bear,high,-788.9973725870051,-441.55080565155
42,2025-01-06,put,0.32769230008125305,-0.0163678107950197,chop,low,1648.1346604099085,1648.1346604099085
42,2025-01-07,put,0.8155128359794617,-0.029434564673266883,bear,high,2220.241875562217,674.273964187065
42,2025-01-08,put,0.9009829163551331,-0.022797617671250436,bear,high,990.4768950028572,-603.1189516318456
42,2025-01-10,call,0.9008974432945251,-0.03475958862353212,bear,high,-769.8663491183972,-715.4438332492566
42,2025-01-13,put,0.8611965775489807,-0.04077610860918446,bear,high,-148.479319525675,-148.479319525675
42,2025-01-14,put,0.8960683941841125,-0.03443495216220227,bear,high,340.3630542990223,438.20684011938454
42,2025-01-15,put,0.7497008442878723,-0.016858844158569974,chop,high,-600.6510515353975,-422.1933685007225
42,2025-01-16,put,0.7210256457328796,-0.022569833137980444,bear,high,-915.2794458807493,-777.6765954678758
42,2025-01-17,put,0.49512821435928345,-0.008799549114012484,chop,mid,-344.7509516633592,148.1260841146218
42,2025-01-21,put,0.4216666519641876,0.030670174230988057,bull,mid,-198.8345581198111,-198.8345581198111
42,2025-01-22,call,0.2352564036846161,0.03743392083626684,bull,low,359.8999330049121,359.8999330049121
42,2025-01-23,put,0.2683333456516266,0.031253371089536186,bull,low,6.053025437850234,6.053025437850234
42,2025-01-24,put,0.26017093658447266,0.021531320796419395,bull,low,1091.9931219521166,102.6956634496649
42,2025-01-27,put,0.7252991199493408,-0.004219332424774791,chop,high,467.743450190735,136.28732783440478
42,2025-01-28,put,0.5440170764923096,0.004947748004419328,chop,mid,-182.52149413514917,1167.694773510548
42,2025-01-29,put,0.9020085334777832,0.011121436644480731,chop,high,-122.46741311697532,-122.46741311697532
42,2025-01-31,put,0.42393162846565247,0.026522728547368146,bull,mid,528.5246027700708,1009.125688802418
42,2025-02-03,call,0.9186325073242188,0.021510213261905164,bull,high,390.8368365829296,390.8368365829296
42,2025-02-04,put,0.5230769515037537,0.01602186513359416,chop,mid,360.4587332765258,360.4587332765258
42,2025-02-05,put,0.513076901435852,0.014287626537271114,chop,mid,-570.0877614526148,-1070.161694604148
42,2025-02-06,put,0.4459829032421112,0.029328847930634172,bull,mid,-64.00632390094137,-64.00632390094137
42,2025-02-07,put,0.7680341601371765,0.01848881527241364,chop,high,-164.4464863651467,555.9398382239282
42,2025-02-10,put,0.4089316129684448,0.041218570325238124,bull,mid,456.54521757123587,456.54521757123587
42,2025-02-11,put,0.3835042715072632,0.039891297456696506,bull,mid,878.5887091717498,878.5887091717498
42,2025-02-12,put,0.6150854825973511,0.03554492231286721,bull,mid,-399.6394915151499,-356.3535251939186
42,2025-02-13,put,0.4805983006954193,0.02792486577169928,bull,mid,-162.77731645892064,-488.4182859151846
42,2025-02-14,put,0.33888888359069824,0.029703337162182653,bull,mid,718.5913556519557,760.4864181852477
42,2025-02-18,put,0.37688034772872925,0.022064107972726843,bull,mid,-701.5467841416737,-701.5467841416737
42,2025-02-19,put,0.2327350378036499,0.01565819120780665,chop,low,-222.0862912746614,-222.0862912746614
42,2025-02-20,put,0.5437606573104858,0.005315775117242794,chop,mid,-317.5672484661846,-223.358919473129
42,2025-02-21,put,0.5526495575904846,-0.0171226271693401,chop,mid,4395.279570596435,4395.279570596435
42,2025-02-24,put,0.6759401559829712,-0.019099071928035838,chop,high,-937.3706949874294,-937.3706949874294
42,2025-02-26,put,0.5611538290977478,-0.01805352268681515,chop,mid,5120.4882811089565,436.363750202853
42,2025-02-28,put,0.8682051301002502,-0.019215244346470817,chop,high,812.5312156090857,1215.9835674971066
42,2025-03-03,put,0.8623504042625427,-0.031247982225371507,bear,high,3665.54411942482,3372.1365054416656
42,2025-03-06,call,0.9621794819831848,-0.05334969786650712,bear,high,-308.6588375042495,-308.6588375042495
42,2025-03-24,put,0.2834615409374237,-0.03662082449075088,bear,low,111.2493918822292,111.2493918822292
42,2025-03-25,call,0.20914529263973236,-0.030069242031457777,bear,low,39.04914091938684,-449.2732699949459
42,2025-05-27,put,0.00465811975300312,0.07099937778549514,bull,low,112.97806666244793,112.97806666244793
42,2025-06-09,call,0.013760684058070183,0.06097205410706552,bull,low,238.80458158709789,238.80458158709789
42,2025-06-11,put,0.022863248363137245,0.023594403954547927,bull,low,-28.434269326916706,-28.434269326916706
42,2025-06-12,put,0.1085042729973793,0.026086690848356353,bull,low,-156.07532070854433,-25.110282183109074
42,2025-06-16,put,0.03495726361870766,0.012583915145005342,chop,low,-7.531382764961506,69.03482194670528
42,2025-06-17,put,0.0012393161887302995,0.003001260864899713,chop,low,356.62788000561875,902.0376385759557
42,2025-06-24,put,0.002051281975582242,0.04981254824126147,bull,low,-362.2086686301243,-35.95270939220236
42,2025-06-25,put,0.014487179927527905,0.029164844110201038,bull,low,234.51914757567567,14.37945185174646
42,2025-06-26,put,0.0011965811718255281,0.042978181509466085,bull,low,-150.02336786329172,489.74257771799773
42,2025-06-27,put,0.008418803103268147,0.04394502178560811,bull,low,,
42,2025-06-30,put,0.19893161952495575,0.05032791270107295,bull,low,-226.09031714250645,-226.09031714250645
42,2025-07-01,put,0.03341880440711975,0.0438205275036212,bull,low,-610.5850275100022,953.5061944138258
42,2025-07-02,call,0.017435897141695023,0.043001207597985536,bull,low,452.25214036584407,452.25214036584407
42,2025-07-03,put,0.0014102563727647066,0.051346806985577365,bull,low,-469.5253966201192,-314.7164805590382
