seed,day,side,trend,vol,chosen_objective_pnl,pred_dollar_score,pred_return_score,pred_clean_entry_prob,pred_win_prob,decision_margin,base_hl
42,2023-04-27,call,bull,low,2411.90576171875,-1.372278094291687,-0.3710280656814575,0.37840765714645386,0.44610360264778137,0.7449302673339844,2411.9056962972068
42,2023-04-28,put,bull,low,-463.7388000488281,-1.1542532444000244,-0.25770241022109985,0.3623712956905365,0.43477877974510193,0.678300678730011,-463.7387873083353
42,2023-05-01,call,chop,low,-478.7418212890625,-2.1274733543395996,-0.7095312476158142,0.443737268447876,0.4773295223712921,1.3806536197662354,-478.7418227957979
42,2023-05-02,call,chop,low,-1215.710205078125,-1.332249641418457,-0.400627076625824,0.4248545169830322,0.4681817889213562,0.9468065500259399,-1215.7102121185617
42,2023-05-05,call,chop,mid,187.10789489746094,-0.9804612398147583,-0.278373122215271,0.427295982837677,0.4658777713775635,0.7677783966064453,187.10790019054636
42,2023-05-08,put,chop,low,76.0557861328125,-1.2425355911254883,-0.30482062697410583,0.3856457471847534,0.4479304254055023,0.8756318092346191,76.05578560595002
42,2023-05-09,put,chop,low,156.6385498046875,-1.661062240600586,-0.4758795499801636,0.40252652764320374,0.45773783326148987,1.0941650867462158,156.63855132968803
42,2023-05-10,call,chop,low,-643.7166748046875,-1.012203574180603,-0.2848498225212097,0.4166918098926544,0.4619078040122986,0.6577451229095459,-643.7166584851938
42,2023-05-11,call,chop,mid,-58.22507858276367,-1.091406226158142,-0.2873760163784027,0.40060362219810486,0.4530215859413147,0.7185580730438232,-58.22507842313219
42,2023-05-12,put,chop,low,131.3189239501953,-1.1080763339996338,-0.26713135838508606,0.4019201099872589,0.45314767956733704,0.8936020135879517,131.31892331402054
42,2023-05-15,call,chop,low,-557.4212646484375,-1.0819849967956543,-0.30023592710494995,0.4189773201942444,0.4620026648044586,0.798281192779541,-557.4212852200346
42,2023-05-16,call,chop,low,-284.66668701171875,-1.1756062507629395,-0.3245251178741455,0.409051775932312,0.45827406644821167,0.8091922402381897,-284.66667921947436
42,2023-05-17,call,chop,low,67.6871109008789,-1.2333481311798096,-0.3503720462322235,0.4215465784072876,0.4641358256340027,0.9430235624313354,67.68711084872484
42,2023-05-18,put,chop,low,-252.96495056152344,-1.3553260564804077,-0.3329150676727295,0.35959821939468384,0.43623045086860657,0.7002193331718445,-252.9649446356385
42,2023-05-19,call,chop,mid,-639.0415649414062,-1.4473234415054321,-0.37201541662216187,0.36591556668281555,0.437715083360672,0.7999808192253113,-639.0415760013583
42,2023-05-22,call,chop,mid,-180.2642059326172,-1.079331636428833,-0.2959301471710205,0.4092499017715454,0.45788493752479553,0.7159285545349121,-180.2641998253596
42,2023-05-23,put,chop,low,182.58889770507812,-1.5618547201156616,-0.3990892171859741,0.3613278567790985,0.43843746185302734,0.8523422479629517,182.58889179833517
42,2023-05-25,call,chop,mid,61.012447357177734,-1.0293776988983154,-0.27091124653816223,0.3996054530143738,0.4524621367454529,0.6255000829696655,61.01244773452336
42,2023-05-26,call,chop,mid,628.0686645507812,-1.294926404953003,-0.34431177377700806,0.3821181654930115,0.4456588625907898,0.7203395366668701,628.0686496929959
42,2023-05-30,call,chop,low,-74.01295471191406,-1.2691456079483032,-0.3551562428474426,0.40908509492874146,0.4593063294887543,0.8554011583328247,-74.0129574333673
42,2023-05-31,call,chop,mid,-496.1761169433594,-1.2932299375534058,-0.32401221990585327,0.3729468882083893,0.4406585395336151,0.7504526376724243,-496.17611909800996
42,2023-06-01,call,bull,low,3403.4013671875,-1.3932383060455322,-0.3764297068119049,0.37972158193588257,0.44637829065322876,0.7865613698959351,3403.4012827713327
42,2023-06-02,call,bull,mid,1738.677490234375,-0.938991129398346,-0.26460546255111694,0.42276832461357117,0.4645208716392517,0.6389685273170471,1738.6774721424501
42,2023-06-05,call,bull,low,-30.633129119873047,-1.344435214996338,-0.3670547902584076,0.390181303024292,0.45039796829223633,0.792151927947998,-30.633130025001805
42,2023-06-06,put,bull,low,-894.3857421875,-1.7238268852233887,-0.4042976498603821,0.33246228098869324,0.42177602648735046,0.9855087399482727,-894.3857406702135
42,2023-06-07,put,bull,low,-310.3278503417969,-1.7546690702438354,-0.49296194314956665,0.4039372205734253,0.4566720128059387,1.276347041130066,-310.32784902715537
42,2023-06-08,call,bull,low,1764.8946533203125,-1.7981534004211426,-0.47396373748779297,0.3648333251476288,0.436909943819046,1.081580400466919,1764.8947070912786
42,2023-06-09,call,bull,low,-40.25149917602539,-2.3808014392852783,-0.7411453723907471,0.4139595925807953,0.45848461985588074,1.5194231271743774,-40.25149807534539
42,2023-06-12,put,bull,low,-151.51536560058594,-1.5383834838867188,-0.3964216113090515,0.3935900330543518,0.45023417472839355,1.2097989320755005,-151.51536728020073
42,2023-06-13,call,bull,mid,731.9338989257812,-1.623110294342041,-0.40937986969947815,0.35609111189842224,0.431864857673645,0.9478052258491516,731.9338752964183
42,2023-06-14,put,bull,high,-129.25296020507812,-1.947771430015564,-0.36305367946624756,0.23873783648014069,0.3692464232444763,0.663576602935791,-129.2529588160186
42,2023-06-15,put,bull,low,-518.1341552734375,-1.812195897102356,-0.44333958625793457,0.3485543429851532,0.42810294032096863,1.1357972621917725,-518.1341615881896
42,2023-06-16,put,bull,mid,71.89904022216797,-1.6853009462356567,-0.40178346633911133,0.33434420824050903,0.42327016592025757,0.8745918869972229,71.89903798520473
42,2023-06-20,put,bull,low,534.4160766601562,-1.5134859085083008,-0.370098739862442,0.37094223499298096,0.4397927224636078,1.0412514209747314,534.4160696357553
42,2023-06-21,put,bull,mid,-271.3728332519531,-1.2353122234344482,-0.25371453166007996,0.35484778881073,0.4291131794452667,0.8603842258453369,-271.37283806844414
42,2023-06-22,put,bull,low,-396.8298645019531,-2.263357639312744,-0.6107444167137146,0.3549109995365143,0.4312298893928528,1.2801165580749512,-396.8298678395844
42,2023-06-23,put,bull,low,-87.60578155517578,-2.104297161102295,-0.5794868469238281,0.36436861753463745,0.4378518760204315,1.2110470533370972,-87.60578193766736
42,2023-06-26,call,bull,low,-124.50227355957031,-1.9894745349884033,-0.5452377200126648,0.3554931879043579,0.43312394618988037,1.009045958518982,-124.5022744240055
42,2023-06-27,call,bull,low,2757.509033203125,-1.8762273788452148,-0.5165001749992371,0.3674807846546173,0.43989622592926025,1.0730915069580078,2757.5089354949746
42,2023-06-28,call,bull,low,476.08990478515625,-1.83329439163208,-0.4735167622566223,0.3406822979450226,0.42639288306236267,0.8557320237159729,476.08991291530435
42,2023-06-29,put,bull,low,14.11275863647461,-1.7932639122009277,-0.4266778230667114,0.3350882828235626,0.42146575450897217,1.0239354372024536,14.112758707095963
42,2023-06-30,put,bull,mid,-525.994873046875,-1.8126355409622192,-0.43785202503204346,0.3338863253593445,0.422604501247406,0.9628824591636658,-525.994882536714
42,2023-07-03,call,bull,low,27.408817291259766,-3.0964746475219727,-1.1322818994522095,0.5068110227584839,0.49829256534576416,2.194794178009033,27.408816701131553
42,2023-07-05,call,bull,low,-125.09204864501953,-2.8279130458831787,-0.8882383704185486,0.38733410835266113,0.44434618949890137,1.4243078231811523,-125.09205112796973
42,2023-07-06,call,bull,mid,98.76400756835938,-1.329816460609436,-0.3921259343624115,0.41198378801345825,0.4625242352485657,0.8060564994812012,98.76400875234624
42,2023-07-07,call,bull,low,1967.859130859375,-2.6347930431365967,-0.8006158471107483,0.3715416491031647,0.43862447142601013,1.2859503030776978,1967.8590916683343
42,2023-08-29,put,chop,mid,-714.1533203125,-0.9827739000320435,0.09755588322877884,0.45975419878959656,0.5443158149719238,0.7370949983596802,-714.1533189560104
42,2023-09-25,call,chop,high,607.6336059570312,-1.1804307699203491,0.028975479304790497,0.4203498661518097,0.5259442329406738,0.5726880431175232,607.6335890149527
42,2023-09-28,put,bear,high,-64.6983642578125,-1.0268852710723877,0.015118606388568878,0.39408060908317566,0.4978990852832794,0.5894519090652466,-64.69836616240711
42,2023-10-03,put,bear,high,537.0885620117188,-0.8564643263816833,-0.0681198388338089,0.2714172303676605,0.4447951912879944,0.3627743721008301,537.0885605876148
42,2023-10-04,put,bear,high,-337.5467224121094,-0.14801983535289764,0.16311606764793396,0.2902168035507202,0.46026796102523804,0.44087284803390503,-337.5467310186762
42,2023-10-05,call,bear,high,-518.76806640625,-0.7729986310005188,-0.013790316879749298,0.34659305214881897,0.5120981931686401,0.42098546028137207,-518.7680736222673
42,2023-10-06,call,bear,high,3316.4599609375,-0.47554439306259155,0.06814455986022949,0.38145121932029724,0.5332185626029968,0.5617828965187073,3316.460022832204
42,2023-10-09,call,bear,high,-408.5466003417969,-0.4440382719039917,0.08472603559494019,0.35527878999710083,0.5196170210838318,0.4546021819114685,-408.54659596871164
42,2023-10-10,call,bear,mid,431.2955017089844,-0.26758092641830444,0.11840927600860596,0.36717140674591064,0.5213868618011475,0.46426093578338623,431.2954880427516
42,2023-10-11,call,bear,high,-150.75209045410156,-0.4900524616241455,0.05488745495676994,0.357036292552948,0.5144492983818054,0.39845430850982666,-150.752091599244
42,2023-10-12,call,bear,mid,46.9744758605957,-0.3410129249095917,0.09896820783615112,0.3545544445514679,0.5139865875244141,0.38337135314941406,46.97447526178928
42,2023-10-13,call,bear,high,-891.1597290039062,-0.7942197322845459,-0.026872852817177773,0.3367263674736023,0.5044867992401123,0.404954195022583,-891.1596988297191
42,2023-10-16,call,chop,mid,-235.5361328125,-0.29364463686943054,0.09397567808628082,0.3805237114429474,0.5240745544433594,0.4751430153846741,-235.53612667559224
42,2023-10-17,call,chop,mid,2205.768310546875,-0.08309309184551239,0.1272449940443039,0.3686566650867462,0.5030501484870911,0.39667457342147827,2205.768227732412
42,2023-10-18,put,bear,high,699.4027099609375,-0.5715852975845337,0.02649395912885666,0.2835577428340912,0.4609997570514679,0.3615787625312805,699.4027333659457
42,2023-10-23,call,bear,high,,-0.6396682262420654,0.015467483550310135,0.3653223514556885,0.5197932124137878,0.4509457051753998,
42,2023-10-24,call,chop,mid,-282.38287353515625,-0.38346225023269653,0.08153516054153442,0.3718820810317993,0.5228880047798157,0.45887845754623413,-282.3828716389065
42,2023-10-25,call,bear,high,,-0.605279803276062,0.02165905386209488,0.3296724259853363,0.49295178055763245,0.3902101516723633,
42,2023-10-26,call,bear,high,-637.4064331054688,-0.9175713062286377,-0.06137225404381752,0.32710573077201843,0.4987359941005707,0.3811368942260742,-637.4064529827256
42,2023-10-27,put,bear,high,2836.758056640625,-0.42687052488327026,0.09989644587039948,0.2974119186401367,0.4781420826911926,0.4562556743621826,2836.758085734099
42,2023-10-30,put,bear,high,-198.47988891601562,-1.1381696462631226,-0.1128070205450058,0.29769137501716614,0.4783965051174164,0.38187551498413086,-198.47988597076414
42,2023-10-31,call,chop,mid,183.54103088378906,-0.4724484384059906,0.0750521868467331,0.36269813776016235,0.5240419507026672,0.477994441986084,183.54103717114353
42,2023-11-01,call,chop,high,-254.1181640625,-0.41265153884887695,0.060013990849256516,0.329715371131897,0.48737314343452454,0.40512770414352417,-254.11816781014204
42,2023-11-02,put,chop,low,,-0.17402516305446625,0.1573367863893509,0.3467751145362854,0.5059739351272583,0.4607100188732147,
42,2023-11-03,call,chop,low,,-0.0656680315732956,0.11481326818466187,0.3759169578552246,0.5024069547653198,0.3639427423477173,
42,2023-11-06,call,chop,low,-291.4899597167969,-0.33745723962783813,0.10416224598884583,0.3870430290699005,0.5397730469703674,0.4167221486568451,-291.48995803296566
42,2023-11-07,put,chop,low,580.002197265625,0.11353522539138794,0.26518669724464417,0.38437947630882263,0.5364951491355896,0.6330457925796509,580.0022011607399
42,2023-11-08,call,chop,low,-155.67291259765625,-0.18807773292064667,0.13461491465568542,0.37098270654678345,0.5207149386405945,0.41624462604522705,-155.6729179143519
42,2023-11-09,call,chop,low,125.79047393798828,-0.2242003232240677,0.12460294365882874,0.388967901468277,0.5341681241989136,0.47709423303604126,125.79047156000615
42,2023-11-10,put,bull,low,-754.5097045898438,0.04221581295132637,0.24645283818244934,0.37944960594177246,0.5355994701385498,0.6040670275688171,-754.5096841982144
42,2023-11-13,call,chop,low,909.9379272460938,-0.11682986468076706,0.15342900156974792,0.4198891222476959,0.5554049611091614,0.560796320438385,909.9379248355957
42,2023-11-14,put,bull,low,-210.61441040039062,-0.0015993453562259674,0.20361581444740295,0.3343726694583893,0.4961693286895752,0.44915327429771423,-210.61441590459447
42,2023-11-15,call,bull,low,-268.35052490234375,-0.09447425603866577,0.1316390037536621,0.41662517189979553,0.5445611476898193,0.48152828216552734,-268.350515807143
42,2023-11-16,put,bull,low,-546.342529296875,0.011494386941194534,0.29728442430496216,0.35688474774360657,0.5370801091194153,0.5891975164413452,-546.3425327646321
42,2023-11-17,call,bull,low,486.60638427734375,0.07507230341434479,0.20570208132266998,0.3944251835346222,0.5327091813087463,0.5126803517341614,486.6063856858625
42,2023-11-20,call,bull,low,-131.6761474609375,0.06970494985580444,0.22107164561748505,0.4301709830760956,0.5593540668487549,0.6568771004676819,-131.6761459160951
42,2023-11-21,call,bull,low,618.8466796875,0.06491854786872864,0.2185744196176529,0.41714826226234436,0.5513380765914917,0.5858842134475708,618.8466779462827
42,2023-11-22,call,bull,low,1062.790283203125,0.20356282591819763,0.21606716513633728,0.4167696237564087,0.5367070436477661,0.5679410099983215,1062.7903076569921
42,2023-11-24,call,bull,low,23.939361572265625,0.0705411434173584,0.35573428869247437,0.4478827714920044,0.5969910621643066,0.8592891097068787,23.93936064721845
42,2023-11-27,call,bull,low,-183.45419311523438,-0.01246415451169014,0.3193553388118744,0.4568113088607788,0.6031579971313477,0.8830785751342773,-183.45418838163215
42,2023-11-28,call,bull,low,1168.59423828125,0.2589285671710968,0.26065120100975037,0.41724470257759094,0.544400691986084,0.5905500054359436,1168.5941784394795
42,2023-11-29,call,bull,low,-385.5790100097656,0.11878271400928497,0.2109522670507431,0.4053208529949188,0.5364619493484497,0.5500345230102539,-385.5790180688809
42,2023-11-30,call,bull,low,-661.3159790039062,-0.00043221190571784973,0.17911340296268463,0.4139883518218994,0.545905590057373,0.5581945776939392,-661.315949810048
42,2023-12-01,call,bull,mid,1586.3155517578125,-0.01711326092481613,0.15680092573165894,0.39654603600502014,0.5287743210792542,0.47979632019996643,1586.3155557566115
42,2023-12-04,put,bull,low,-76.58975982666016,0.16248874366283417,0.26338323950767517,0.3441050052642822,0.505329430103302,0.4593784213066101,-76.58975933858663
42,2023-12-05,put,bull,low,1739.4544677734375,0.2088918387889862,0.2987881898880005,0.38380447030067444,0.5373630523681641,0.615044355392456,1739.4544587689693
42,2023-12-06,put,bull,low,910.307373046875,0.1844097226858139,0.29205942153930664,0.4031481444835663,0.5484507083892822,0.6504309177398682,910.3073996162443
42,2023-12-07,put,bull,low,-488.3850402832031,0.22741127014160156,0.272236168384552,0.401845782995224,0.5399287939071655,0.601704478263855,-488.3850336868659
42,2023-12-08,call,bull,low,-788.7871704101562,0.17669744789600372,0.21559631824493408,0.4174664616584778,0.5393101572990417,0.5901530981063843,-788.7871973788303
42,2023-12-11,call,bull,low,-250.1297149658203,0.1325744390487671,0.24841883778572083,0.4164980351924896,0.5518912076950073,0.6262263059616089,-250.1297142220126
42,2023-12-12,call,bull,low,-210.27613830566406,0.17337003350257874,0.23228806257247925,0.4359687864780426,0.5566350817680359,0.6564475893974304,-210.27613076170826
42,2023-12-15,call,bull,low,,0.03451327607035637,0.19886834919452667,0.4067057967185974,0.5434520244598389,0.5201612710952759,
42,2023-12-18,call,bull,low,266.9235534667969,0.0971871018409729,0.28928086161613464,0.4509543776512146,0.5858034491539001,0.7715393304824829,266.92354799213126
42,2023-12-19,call,bull,low,210.529296875,0.2496582567691803,0.25249040126800537,0.44159623980522156,0.5578823685646057,0.6608161926269531,210.52930085668294
42,2023-12-20,call,bull,low,-139.26004028320312,0.14869557321071625,0.24922692775726318,0.4266572892665863,0.5587671995162964,0.6226072311401367,-139.26003633959576
42,2023-12-22,call,bull,mid,-444.3096008300781,-0.10898703336715698,0.1454639881849289,0.4025688171386719,0.5416388511657715,0.45988669991493225,-444.30960500758624
42,2023-12-26,put,bull,low,44.49293899536133,0.12497685849666595,0.3058880865573883,0.4032595455646515,0.5588800311088562,0.6496060490608215,44.49293809004223
42,2023-12-27,call,bull,low,-279.86492919921875,0.11298732459545135,0.21684789657592773,0.4035406708717346,0.5385616421699524,0.5138176679611206,-279.8649297492136
42,2023-12-28,put,bull,low,-116.65705871582031,0.5977410078048706,0.3210422992706299,0.3205164670944214,0.584140419960022,0.639020562171936,-116.65706196583616
42,2024-01-02,put,bull,low,-398.5181579589844,0.687404990196228,0.33389025926589966,0.3174593150615692,0.5680294036865234,0.5494969487190247,-398.51816100746424
42,2024-01-03,call,bull,mid,-797.9119262695312,0.9969608783721924,0.41003358364105225,0.3167654275894165,0.5742866396903992,0.4001135230064392,-797.9119175068153
42,2024-01-04,call,bull,mid,-550.8026123046875,0.936834454536438,0.3510266840457916,0.3794964849948883,0.5825567841529846,0.49666815996170044,-550.802588753101
42,2024-01-05,call,bull,mid,-397.3674011230469,0.21604570746421814,0.1667674481868744,0.3731352686882019,0.5324832201004028,0.38823169469833374,-397.36741382074933
42,2024-01-08,put,bull,low,-313.4753723144531,0.42002466320991516,0.25406262278556824,0.3315567374229431,0.5521893501281738,0.5435687303543091,-313.4753796866606
42,2024-01-09,call,bull,low,1363.6129150390625,0.7110027074813843,0.29622402787208557,0.36700138449668884,0.5720050930976868,0.4553819000720978,1363.612890199206
42,2024-01-10,call,bull,low,539.1493530273438,0.9783451557159424,0.3261041045188904,0.43246573209762573,0.6033328175544739,0.5689502954483032,539.1493378797841
42,2024-01-12,put,chop,mid,-153.2056427001953,0.43982014060020447,0.27114155888557434,0.3038349151611328,0.5400583148002625,0.3745352029800415,-153.20564513501927
42,2024-01-16,call,chop,mid,-880.73388671875,1.5390156507492065,0.5189632177352905,0.37089741230010986,0.6373394131660461,0.6799601316452026,-880.7338623251444
42,2024-01-17,call,chop,mid,-501.6678771972656,0.5991470813751221,0.26555564999580383,0.37431588768959045,0.5664505362510681,0.4260197877883911,-501.66786242344165
42,2024-01-18,put,chop,mid,-500.4853210449219,0.9907444715499878,0.44207459688186646,0.2587999403476715,0.5679255723953247,0.4143775701522827,-500.48532565617904
42,2024-01-19,put,chop,high,-901.8943481445312,0.921871542930603,0.4265423119068146,0.2645191252231598,0.5614058375358582,0.44978657364845276,-901.8943311625637
42,2024-01-23,put,bull,low,,0.43308451771736145,0.2668697237968445,0.30419737100601196,0.5410440564155579,0.4630080461502075,
42,2024-01-24,put,bull,low,-286.6573486328125,0.5524466037750244,0.2892354726791382,0.33300134539604187,0.5611737370491028,0.5121956467628479,-286.6573592453671
42,2024-01-25,call,bull,mid,-24.026891708374023,0.33756428956985474,0.19455569982528687,0.3758782148361206,0.544755756855011,0.38105595111846924,-24.02689148326859
42,2024-01-26,call,bull,mid,-211.14309692382812,0.44260022044181824,0.220239520072937,0.37992000579833984,0.5575124621391296,0.3973753750324249,-211.14309720435762
42,2024-01-29,call,bull,low,542.6268920898438,0.4214566648006439,0.2327737808227539,0.3479798436164856,0.5467280149459839,0.37954819202423096,542.626909200298
42,2024-01-30,call,bull,mid,-98.9669418334961,0.16038693487644196,0.17302417755126953,0.343003511428833,0.5317762494087219,0.4083399772644043,-98.96693861616025
42,2024-02-01,put,bull,high,-623.6674194335938,0.6847631931304932,0.3663911521434784,0.2513107359409332,0.5373526811599731,0.3794361650943756,-623.6673918420925
42,2024-02-02,call,bull,high,2424.024658203125,0.8667576313018799,0.33364737033843994,0.3656217157840729,0.5673590302467346,0.40837782621383667,2424.024561207596
42,2024-02-08,call,bull,mid,-121.89091491699219,0.43845051527023315,0.23223820328712463,0.3530149459838867,0.5469298958778381,0.37237852811813354,-121.89091648988887
42,2024-02-09,call,bull,low,-288.1907653808594,0.1296277791261673,0.14755627512931824,0.37279966473579407,0.5449016690254211,0.42029663920402527,-288.19076928679704
42,2024-02-12,put,bull,low,-886.5380859375,0.44056451320648193,0.2376938760280609,0.3492095172405243,0.5447438359260559,0.4015856981277466,-886.5381009221187
42,2024-02-14,call,bull,mid,-354.2156677246094,1.0164785385131836,0.38975614309310913,0.34474751353263855,0.5757119059562683,0.4144861400127411,-354.2156784404956
42,2024-02-27,put,bull,low,334.21630859375,0.9281973838806152,0.42453399300575256,0.2715771496295929,0.5665073990821838,0.41654491424560547,334.2162973819176
42,2024-03-25,call,bull,low,-44.924278259277344,0.7590756416320801,0.2852785885334015,0.39906075596809387,0.5937492251396179,0.4143672287464142,-44.924277775074636
42,2024-06-10,put,bull,low,,-0.13782335817813873,0.2956007122993469,0.27114713191986084,0.42608678340911865,0.6628293991088867,
42,2024-06-24,put,bull,low,1619.82373046875,1.4147067070007324,0.3998672068119049,0.291872501373291,0.5778354406356812,0.4726179242134094,1619.8237834553374
42,2024-06-28,put,bull,mid,2767.647216796875,1.6972062587738037,0.4622207283973694,0.3067318797111511,0.6114155650138855,0.59830641746521,2767.6471864432556
42,2024-07-01,put,bull,mid,-340.20684814453125,0.8557981252670288,0.3084467351436615,0.2740558683872223,0.5282011032104492,0.4357603192329407,-340.2068431581929
42,2024-07-02,put,bull,low,201.0021514892578,1.1405096054077148,0.3530241549015045,0.2925141751766205,0.5555925369262695,0.4333677589893341,201.00215618490301
42,2024-07-03,call,bull,low,946.4869995117188,2.1695353984832764,0.5445639491081238,0.4323469400405884,0.7224817276000977,0.8378928303718567,946.487012537951
42,2024-07-05,call,bull,low,791.93603515625,1.6299514770507812,0.4472484886646271,0.3400483727455139,0.5975993871688843,0.4269019365310669,791.9360149062906
42,2024-07-11,put,bull,high,397.1743469238281,2.5375518798828125,0.6013271808624268,0.3173633813858032,0.6790082454681396,0.790987491607666,397.17434349395336
42,2024-07-12,put,bull,mid,-306.7869873046875,1.9819650650024414,0.5057166218757629,0.2968517243862152,0.6267297267913818,0.5753862857818604,-306.7869821372548
42,2024-07-15,put,bull,mid,1633.6334228515625,2.2224409580230713,0.5522893667221069,0.3369278907775879,0.6519595980644226,0.6398525238037109,1633.6334232446004
42,2024-07-19,put,chop,high,-445.89947509765625,1.0263645648956299,0.36217841506004333,0.26707887649536133,0.5548792481422424,0.545094907283783,-445.8994895156123
42,2024-07-22,put,chop,high,-71.92990112304688,1.0886971950531006,0.3611634075641632,0.27884748578071594,0.5492016673088074,0.42570430040359497,-71.92990198652798
42,2024-07-23,put,chop,mid,1765.4937744140625,1.936903476715088,0.4965396225452423,0.31812170147895813,0.6257250905036926,0.6037427186965942,1765.493822584715
42,2024-07-24,put,chop,high,989.00439453125,0.9803592562675476,0.35265278816223145,0.27576547861099243,0.5468129515647888,0.5239442586898804,989.0043805248564
42,2024-07-25,put,chop,high,30.50391387939453,2.5422170162200928,0.6327550411224365,0.3526119887828827,0.6865769624710083,0.7705163955688477,30.503914085651658
42,2024-07-26,put,chop,high,-988.4830322265625,1.8039038181304932,0.5045955181121826,0.3205699324607849,0.6180548667907715,0.6568225026130676,-988.4830620879932
42,2024-07-30,put,chop,high,1208.802734375,0.7356354594230652,0.30201438069343567,0.27342358231544495,0.5222471952438354,0.44984307885169983,1208.8027587747201
42,2024-07-31,put,chop,high,214.2474822998047,1.4595069885253906,0.4504874050617218,0.29229485988616943,0.5823297500610352,0.5483844876289368,214.24747985147243
42,2024-08-01,put,chop,high,4255.638671875,0.8974683880805969,0.34153884649276733,0.3064195215702057,0.5357645750045776,0.4631921052932739,4255.638821765504
42,2024-08-06,put,bear,high,-645.72705078125,1.953493595123291,0.5479934811592102,0.34699034690856934,0.6459556221961975,0.6741237640380859,-645.7270527644345
42,2024-08-07,put,bear,high,1581.5814208984375,1.0640838146209717,0.3758815824985504,0.2942172586917877,0.548445999622345,0.44375720620155334,1581.581402249978
42,2024-08-08,put,bear,high,186.98834228515625,2.1163439750671387,0.5652005076408386,0.3499738872051239,0.6489553451538086,0.5924583673477173,186.98833754019995
42,2024-08-09,put,bear,high,-76.09960174560547,2.0220823287963867,0.5494509935379028,0.3347198963165283,0.6436676979064941,0.6322942972183228,-76.09959850611088
42,2024-08-13,put,bear,high,-634.74462890625,1.5264339447021484,0.45202329754829407,0.3045892119407654,0.5886998772621155,0.5572342872619629,-634.7446144849739
42,2024-08-16,put,chop,mid,-486.47406005859375,1.2013425827026367,0.39081069827079773,0.303795725107193,0.5569458603858948,0.45880210399627686,-486.474056843502
42,2024-08-23,put,bull,high,1948.3448486328125,2.079632043838501,0.5399380922317505,0.3272525668144226,0.6346421837806702,0.6188639402389526,1948.3448284453768
42,2024-08-29,put,bull,mid,-768.621826171875,1.38214111328125,0.40567973256111145,0.30505096912384033,0.5759400129318237,0.4323844909667969,-768.6218433108679
42,2024-09-04,put,bull,high,513.9432373046875,2.3625857830047607,0.5941327214241028,0.3671930730342865,0.6768825650215149,0.776292085647583,513.9432528667703
42,2024-09-05,put,bull,mid,4204.68798828125,1.2461071014404297,0.39764511585235596,0.29933568835258484,0.564812958240509,0.4824058711528778,4204.68799617103
42,2024-09-10,put,bull,high,-82.53816223144531,1.035750150680542,0.3580998182296753,0.2606794536113739,0.5321813821792603,0.4314550459384918,-82.53816051060403
42,2024-09-13,put,chop,mid,321.3013000488281,2.192049980163574,0.5622338652610779,0.3270033299922943,0.6591648459434509,0.7022351026535034,321.3012897694676
42,2024-09-17,call,chop,low,-868.82861328125,-0.21400992572307587,0.1719357669353485,0.3167390525341034,0.39661043882369995,0.514091968536377,-868.8285837631572
42,2024-09-23,call,chop,low,-789.7684936523438,-0.20639829337596893,0.15993061661720276,0.3287683427333832,0.4034937024116516,0.44437074661254883,-789.7685150090418
42,2024-09-27,put,bull,low,580.1327514648438,-0.2235555648803711,0.18045324087142944,0.30855441093444824,0.39570534229278564,0.4499882459640503,580.1327563816114
